	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length	cluster
74	0.3472776587986253	0.41342110686243455	0.515358257847081	0.5767010213172981	0.0	0.7692307692307693	0.7777777777777778	0.1111111111111111	0.04375	0.0
75	0.3321889104713219	0.4639207180966001	0.3854654469713608	0.3631443604460231	0.2386347106751585	0.6153846153846154	0.8888888888888888	0.1111111111111111	0.625	0.0
76	0.3379065982093512	0.4542300629329508	0.4549239933916083	0.058482500642669764	0.07954490355838616	0.7692307692307693	0.5555555555555556	0.3333333333333333	0.7125	1.0
77	0.42429326052503424	0.4901029584909078	0.7287291546814312	0.5680128665451694	0.07954490355838616	1.0	0.5555555555555556	0.0	0.425	0.0
78	0.4640529666727078	0.6228581942405771	0.6256883458406687	0.5954918843168974	0.4619454872043913	0.6153846153846154	0.4444444444444444	0.1111111111111111	0.9	1.0
79	0.2843171956079754	0.5031235427303895	0.4723040018200506	0.0	0.2056205928219091	0.6923076923076923	0.7777777777777778	0.1111111111111111	0.90625	1.0
80	0.4918463047224778	0.5480553332283338	0.8010556805144036	0.6375099501033916	0.07954490355838616	0.5384615384615384	0.5555555555555556	0.0	0.0	0.0
81	0.5041590771250258	0.3758402843340172	0.7451666037156648	0.7288382971664429	0.3107732356408455	0.7692307692307693	0.6666666666666666	0.0	0.1375	0.0
82	0.5073278074180838	0.5781985755876092	0.8623348705623471	0.8610453205161437	0.2386347106751585	0.38461538461538464	0.5555555555555556	0.0	0.09375	0.0
83	0.4502949307737837	0.5570595653455118	0.759215888579438	0.5823162265447949	0.18469754637732247	0.6153846153846154	0.4444444444444444	0.0	0.275	0.0
84	0.17845047115799992	0.33697774502430383	0.3154290409209052	0.29241250321334883	0.0	0.4615384615384616	0.4444444444444444	0.1111111111111111	0.30625	0.0
85	0.31597210784048496	0.4112779183765589	0.560274562769957	0.4255259502075958	0.2386347106751585	0.4615384615384616	0.2222222222222222	0.0	0.5	0.0
86	0.4210323094719964	0.5651718927265466	0.4879854907303336	0.40669879019145216	0.34378735349409484	0.7692307692307693	0.4444444444444444	0.1111111111111111	0.98125	1.0
87	0.4988345543227388	0.5225753840276606	0.6478866965081079	0.4840084508502656	0.36471039993868143	0.38461538461538464	0.3333333333333333	0.1111111111111111	0.86875	1.0
88	0.4248007227214221	0.5586036873821324	0.7296782051884944	0.6686951658007865	0.0	0.7692307692307693	0.5555555555555556	0.1111111111111111	0.175	0.0
89	0.6454300978384789	0.564504769694537	0.2802786817583857	0.058482500642669764	0.6637462132577999	0.9230769230769232	0.3333333333333333	0.1111111111111111	0.3	0.0
90	0.1874797331072672	0.4020966072368611	0.33670228512894923	0.4735931664960994	0.0	0.9230769230769232	0.7777777777777778	0.1111111111111111	0.0	0.0
91	0.30427272146786843	0.5418938940463094	0.3267411307780315	0.30910353866137963	0.0	1.0	0.8888888888888888	0.1111111111111111	0.2875	0.0
92	0.4948724743394628	0.15951071127803435	0.4056865752427351	0.0	0.5261664566168518	0.5384615384615384	0.3333333333333333	0.1111111111111111	0.38125	0.0
93	0.5202565042410109	0.5291474093905142	0.8711604909141668	0.8178905989285585	0.5261664566168518	0.5384615384615384	0.2222222222222222	0.1111111111111111	0.9375	1.0
94	0.586041834649115	0.4827248124581909	0.6900791331823141	0.398111138604115	0.5719139011378273	0.5384615384615384	0.3333333333333333	0.1111111111111111	0.55	1.0
95	0.29372386702242365	0.3957879344452209	0.4700318182500979	0.23904504824031175	0.07954490355838616	0.4615384615384616	0.5555555555555556	0.2222222222222222	0.1625	0.0
96	0.4280095264371692	0.5315604008319402	0.5957670109108978	0.7190369580494377	0.3824005836460051	0.6153846153846154	0.7777777777777778	0.1111111111111111	1.0	1.0
97	0.3405938002992404	0.4252218942200079	0.4242374397899744	0.6542643248107209	0.12607568926352294	0.38461538461538464	0.7777777777777778	0.0	0.15625	0.0
98	0.3703131001190743	0.4561364811854681	0.7380180224148625	0.8160071609446615	0.1590898071167723	0.8461538461538461	0.7777777777777778	0.0	0.29375	0.0
99	0.39668482266193295	0.4539079710053214	0.2812442681516176	0.6486162007782329	0.0	0.6153846153846154	0.7777777777777778	0.1111111111111111	0.1125	0.0
100	0.3575874357281719	0.4506154685802008	0.5571576976425897	0.6577722282948868	0.07954490355838616	0.6153846153846154	0.5555555555555556	0.0	0.35	0.0
101	0.4394074726147569	0.21632957305598285	0.1923171862623476	0.0	0.0	0.6153846153846154	0.7777777777777778	0.1111111111111111	0.0	0.0
102	0.6291959296315873	0.4718113705650645	0.5996322621069943	0.4624147343391947	0.6147166872651094	0.8461538461538461	0.5555555555555556	0.2222222222222222	0.56875	0.0
103	0.5044321280539676	0.6050275576143769	0.715820957393343	0.6996623334833231	0.0	1.0	0.5555555555555556	0.1111111111111111	0.81875	1.0
104	0.3728126503385353	0.4583060068012245	0.264270179456686	0.4169382986202586	0.0	0.9230769230769232	0.5555555555555556	0.1111111111111111	0.1625	0.0
105	0.4114278893600738	0.4880009897293919	0.6767634517708707	0.7024261641547869	0.07954490355838616	0.4615384615384616	0.5555555555555556	0.3333333333333333	0.50625	0.0
106	0.3253951916385829	0.4758602078345692	0.5744649198623358	0.6823996567080642	0.07954490355838616	0.5384615384615384	0.5555555555555556	0.1111111111111111	0.14375	0.0
107	0.7003353280077416	0.2322449861995036	0.6774599994200535	0.6453426374206568	0.3782270677905688	0.6153846153846154	0.6666666666666666	0.1111111111111111	0.7375	1.0
108	0.18311570153599432	0.34825888453772313	0.3823768758363567	0.26814007239504184	0.0	0.6923076923076923	1.0	0.3333333333333333	0.05	0.0
109	0.542964404440024	0.6583510483554369	0.6115744693670659	0.4287303510356967	0.0	0.6153846153846154	0.8888888888888888	0.1111111111111111	0.48125	0.0
110	0.40359815769481056	0.4763525353812766	0.6587786513403971	0.7725485833954511	0.07954490355838616	0.5384615384615384	0.3333333333333333	0.1111111111111111	0.15	0.0
111	0.4352061824464803	0.5261280725989361	0.6502465387513086	0.6999365097969681	0.07954490355838616	0.5384615384615384	0.7777777777777778	0.0	0.2625	0.0
112	0.30648993716314216	0.4096329342762368	0.60485539172325	0.7316896830038189	0.0	0.7692307692307693	0.3333333333333333	0.1111111111111111	0.025	0.0
113	0.504626491568948	0.5306796463406732	0.665628660103841	0.7298487573114593	0.2233107765292328	0.7692307692307693	0.5555555555555556	0.3333333333333333	0.49375	0.0
114	0.3383619468681578	0.5361832087510654	0.3524229578923372	0.36972216387216217	0.0	0.3076923076923077	0.7777777777777778	0.1111111111111111	0.0	0.0
115	0.3931458104889125	0.4492605238452412	0.5273220083316558	0.466195801016996	0.0	0.8461538461538461	0.4444444444444444	0.1111111111111111	0.0	0.0
116	0.3881191734766362	0.4987603510992403	0.678382539720902	0.8031410773762929	0.07954490355838616	0.7692307692307693	0.6666666666666666	0.1111111111111111	0.50625	0.0
117	0.2801547111912977	0.4770855264660334	0.3967903995574417	0.36649734789366384	0.0	0.6923076923076923	0.3333333333333333	0.1111111111111111	0.2125	0.0
118	0.13158053788118312	0.2670736346406378	0.17367972523999067	0.0	0.0	0.5384615384615384	0.3333333333333333	0.1111111111111111	0.0	0.0
119	0.25273755781305723	0.38678615838982827	0.32333158420030045	0.4461838534369626	0.0	1.0	0.8888888888888888	0.1111111111111111	0.15625	0.0
120	0.4336718114516525	0.4882136287334958	0.800872809937636	0.6323231662184081	0.07954490355838616	0.7692307692307693	0.4444444444444444	0.1111111111111111	0.4375	0.0
121	0.25432866699523005	0.4256785655410512	0.16252687717136666	0.0	0.0	0.8461538461538461	0.5555555555555556	0.1111111111111111	0.0	0.0
122	0.3700295817988714	0.4586113043240183	0.14487785718536386	0.7065748282491392	0.1590898071167723	0.8461538461538461	0.7777777777777778	0.1111111111111111	0.325	0.0
123	0.20256848143457065	0.4062404933304217	0.20983352585068052	0.0	0.0	0.6153846153846154	0.5555555555555556	0.1111111111111111	0.0	0.0
124	0.5754220180105534	0.6153775465291861	0.6233092608779557	0.6057998255134102	0.5742480637319	0.6153846153846154	0.2222222222222222	0.1111111111111111	0.96875	1.0
125	0.3575874357281719	0.4475347276785456	0.5447401441546847	0.6451816213151933	0.07954490355838616	0.5384615384615384	0.5555555555555556	0.1111111111111111	0.1375	0.0
126	0.2120190470539391	0.4644899723990072	0.2699541607377736	0.4404540211048363	0.0	0.5384615384615384	0.5555555555555556	0.0	0.0	0.0
127	0.4822384663902561	0.6228581942405771	0.7998636618854706	0.8708837676206372	0.3028556800876189	0.9230769230769232	0.5555555555555556	0.0	0.2	0.0
128	0.27907278378490163	0.3458827097554006	0.3933507602779731	0.616299640991331	0.0	0.6923076923076923	0.8888888888888888	0.2222222222222222	0.09375	0.0
129	0.5425669041557108	0.5573341796395861	0.7162842693330062	0.7721111189722955	0.2943511205031548	0.6923076923076923	0.3333333333333333	0.1111111111111111	0.8	1.0
130	0.4911866017307455	0.4252218942200079	0.5866156566561164	0.5505325014090102	0.12607568926352294	0.9230769230769232	0.7777777777777778	0.2222222222222222	0.88125	0.0
131	0.25432866699523005	0.3342450823106999	0.4162422513033394	0.4861581827748559	0.0	1.0	0.4444444444444444	0.1111111111111111	0.0	0.0
132	0.4609410019255469	0.4875740497532452	0.6214834760028025	0.8525417445236191	0.07954490355838616	0.6923076923076923	0.5555555555555556	0.1111111111111111	0.025	0.0
133	0.26717922923778936	0.3632042000856383	0.3579667558333066	0.13579216130148314	0.07954490355838616	0.9230769230769232	0.5555555555555556	0.1111111111111111	0.0	0.0
134	0.35960606384956234	0.534389432795996	0.5292662139422953	0.5183997719014883	0.0	0.8461538461538461	0.7777777777777778	0.1111111111111111	0.61875	0.0
135	0.4241657976780451	0.5043535894564939	0.6283031702944495	0.7093319666033349	0.12607568926352294	0.9230769230769232	0.8888888888888888	0.1111111111111111	0.275	0.0
136	0.3253951916385829	0.5396571307111596	0.454803903805472	0.16418113603343595	0.1590898071167723	0.6923076923076923	0.4444444444444444	0.1111111111111111	0.64375	1.0
137	0.3027531289716909	0.4279245222020801	0.23157296698665425	0.3815142162876003	0.0	0.5384615384615384	0.6666666666666666	0.0	0.1	0.0
138	0.32258902049173643	0.2890638479774521	0.17012504866437256	0.0	0.0	0.8461538461538461	0.2222222222222222	0.2222222222222222	0.33125	0.0
139	0.4682355062144641	0.5951616648044081	0.66951368078453	0.7808205321697382	0.4112411856438182	0.5384615384615384	0.3333333333333333	0.1111111111111111	0.94375	1.0
140	0.2928399456734888	0.385309140229306	0.5359401923196299	0.4853584382689841	0.12607568926352294	0.6923076923076923	0.4444444444444444	0.0	0.51875	0.0
141	0.3929436608008215	0.4535846084948069	0.3902853779708729	0.0	0.1590898071167723	1.0	0.5555555555555556	0.1111111111111111	0.95	1.0
142	0.2733871657749125	0.4243008475624068	0.4879046757334442	0.4949680695990829	0.07954490355838616	0.4615384615384616	0.8888888888888888	0.0	0.3875	0.0
143	0.3405938002992404	0.41342110686243455	0.4131340864148101	0.5303648314705115	0.0	0.6923076923076923	0.8888888888888888	0.2222222222222222	0.0	0.0
144	0.32965606678968884	0.3924416620672927	0.4481786197175365	0.6211505995704673	0.0	0.5384615384615384	0.7777777777777778	0.1111111111111111	0.01875	0.0
145	0.2801547111912977	0.42147393673250944	0.5360311256903637	0.4975571055131226	0.1590898071167723	1.0	0.5555555555555556	0.1111111111111111	0.9375	0.0
146	0.37226512491539976	0.5018747568146479	0.5311661905446838	0.5489087038775243	0.07954490355838616	0.6923076923076923	0.8888888888888888	0.2222222222222222	0.09375	0.0
147	0.505666508395572	0.5452445793493345	0.6497938422893071	0.6789067908758295	0.3864276297458956	0.5384615384615384	0.7777777777777778	0.1111111111111111	0.8125	1.0
148	0.4372343714049747	0.5788337493304759	0.5815288971507095	0.5018500685473044	0.07954490355838616	0.5384615384615384	0.7777777777777778	0.0	0.10625	0.0
149	0.3153371827971081	0.38380501931101785	0.4452662954530208	0.3230317156449305	0.0	0.4615384615384616	0.5555555555555556	0.1111111111111111	0.8375	1.0
150	0.4183053665521033	0.4730982461326366	0.4609420516825116	0.13579216130148314	0.36939509275464505	0.6153846153846154	0.3333333333333333	0.1111111111111111	0.6125	0.0
151	0.5148055763821032	0.5200224074074307	0.5859183883854424	0.2164109681943472	0.5362493412753234	0.5384615384615384	0.3333333333333333	0.1111111111111111	0.93125	1.0
152	0.4406185919219451	0.4583060068012245	0.5966513208421027	0.6452621677782613	0.07954490355838616	1.0	0.7777777777777778	0.5555555555555556	0.675	0.0
153	0.234349666384084	0.38895295300693	0.25689577847333545	0.3631443604460231	0.0	0.6153846153846154	0.4444444444444444	0.1111111111111111	0.0	0.0
154	0.34962306224850764	0.3409131706676909	0.5466025700694033	0.5387342631059888	0.1590898071167723	0.4615384615384616	0.8888888888888888	0.2222222222222222	0.96875	1.0
155	0.44673521309028813	0.5070976880364833	0.5009066538556962	0.09269257046703253	0.39408106771903656	1.0	0.3333333333333333	0.1111111111111111	0.91875	1.0
156	0.5030557119864735	0.4576919792850783	0.5345641761433987	0.4691681307811698	0.4316317065950483	0.6923076923076923	0.3333333333333333	0.1111111111111111	0.475	0.0
157	0.3004077255218085	0.4085176478187032	0.3865608370032321	0.7904463311060623	0.0	0.6923076923076923	0.7777777777777778	0.1111111111111111	0.0	0.0
158	0.2987976727843065	0.44249975906219297	0.4887093283227397	0.4930339467707765	0.0	0.6153846153846154	0.7777777777777778	0.1111111111111111	0.1875	0.0
159	0.35690094231599984	0.4371351720286036	0.4139220384169959	0.6986208167261729	0.0	0.4615384615384616	0.8888888888888888	0.1111111111111111	0.20625	0.0
160	0.3264858446428111	0.3830424808809296	0.4694287665849922	0.3349831116651536	0.12607568926352294	0.5384615384615384	1.0	0.2222222222222222	0.46875	0.0
161	0.1680269532086909	0.3156054161968053	0.2783133606646937	0.13579216130148314	0.0	0.6923076923076923	0.5555555555555556	0.2222222222222222	0.6375	0.0
162	0.3819781037141144	0.4610135946346612	0.6044958118160667	0.6996623334833231	0.07954490355838616	0.8461538461538461	0.6666666666666666	0.0	0.20625	0.0
163	0.4485384938312426	0.588629178322117	0.6505469789773122	0.5217715683362563	0.2642424499357087	0.5384615384615384	0.3333333333333333	0.1111111111111111	1.0	1.0
164	0.4115817438526279	0.4529340313488251	0.5123358373054859	0.5112228486500816	0.07954490355838616	0.5384615384615384	0.6666666666666666	0.1111111111111111	0.89375	1.0
165	0.4828839989330582	0.4551888140976274	0.4951046598217942	0.471409655005283	0.12607568926352294	0.8461538461538461	0.7777777777777778	0.0	0.4	0.0
166	0.3019803317567307	0.4367382110101515	0.4061182159593295	0.6646350139393365	0.0	0.6153846153846154	0.4444444444444444	0.1111111111111111	0.4875	0.0
167	0.5632270026441679	0.056818861777948475	0.4935322528723456	0.0	0.2851654963802953	0.9230769230769232	0.5555555555555556	0.1111111111111111	0.44375	1.0
168	0.5637147591733794	0.4890587113740851	0.5836882917769918	0.6518047415879985	0.2521513785270459	0.6153846153846154	0.7777777777777778	0.0	0.3375	0.0
169	0.29103666493253444	0.34218408434442965	0.3101660533736765	0.13579216130148314	0.1590898071167723	0.8461538461538461	0.3333333333333333	0.1111111111111111	0.9375	1.0
170	0.3833917932594272	0.5191534350636304	0.41411787037721226	0.3910432713782043	0.0	0.7692307692307693	0.6666666666666666	0.5555555555555556	0.2875	0.0
171	0.3949384668256804	0.5899902589371735	0.39798530252349196	0.3023501422194045	0.2642424499357087	0.6153846153846154	0.7777777777777778	0.1111111111111111	0.2625	0.0
172	0.3705954346432615	0.4736073924285991	0.2581709527504841	0.0	0.2642424499357087	1.0	0.4444444444444444	0.2222222222222222	0.7625	1.0
173	0.44535047486354745	0.4945458940681442	0.8355466372580285	0.5135558750897202	0.4174458879382713	0.6923076923076923	0.3333333333333333	0.1111111111111111	0.18125	0.0
174	0.498622781458425	0.5274545140029542	0.663413757756902	0.7133237330935911	0.4204268097666777	0.9230769230769232	0.5555555555555556	0.1111111111111111	0.75625	1.0
175	0.35724506021036045	0.4238364140814111	0.3895011253283498	0.2811461373187755	0.12607568926352294	0.5384615384615384	0.7777777777777778	0.0	0.94375	1.0
176	0.43356086963791385	0.5794640391602859	0.5207668497768271	0.4902999916725671	0.07954490355838616	0.7692307692307693	0.8888888888888888	0.1111111111111111	0.2125	0.0
